timestamp,line
2026-01-06T17:02:48.146,e
2026-01-06T17:02:48.146,M0002
2026-01-06T17:02:48.239,"Pda7F0BE7Du;ba801CB5Ff,14,280;ba804875Ef,14,280;ba802BBFFf,14,280"
2026-01-06T17:02:55.240,"Pda7FD6080u;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.255,"Pda7FD6838u;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.255,"Pda7FD6FF0u;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.272,"Pda7FD77A8u;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.279,"Pda7FD7F60u;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.285,"Pda7FD8718u;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.365,"Pda7FD8ED0u;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.365,"Pda7FD9688u;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.365,"Pda7FD9E3Fu;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.380,"Pda7FDA5F7u;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.380,"Pda7FDADAFu;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.401,"Pda7FDB567u;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.407,"Pda7FDBD1Fu;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.474,"Pda7FDC4D7u;ba85572DDa,14,280;ba80577FEf,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.474,"Pda7FDCC8Fu;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.474,"Pda7FDD447u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.490,"Pda7FDDBFFu;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.490,"Pda7FDE3B7u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.508,"Pda7FDEB6Fu;ba85572DDa,14,280;ba80577FEf,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.584,"Pda7FDF327u;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.599,"Pda7FDFADEu;ba90058B2a,14,280;ba8058DDEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.599,"Pda7FE0296u;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.618,"Pda7FE0A4Eu;ba90058B2a,14,280;ba8058DDEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.624,"Pda7FE1206u;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.631,"Pda7FE19BEu;ba90058B2a,14,280;ba8058DDEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.631,"Pda7FE2176u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.693,"Pda7FE292Eu;ba90058B2a,14,280;ba80577FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.709,"Pda7FE30E6u;ba90058B2a,14,280;ba8058DDEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:55.709,"Pda7FE389Eu;ba8AAE5D5a,14,280;ba805621Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.728,"Pda7FE4056u;ba9AB3E88a,14,280;ba8058DDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:55.735,"Pda7FE480Eu;ba955CBAAa,14,280;ba80577FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:55.740,"Pda7FE4FC5u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.740,"Pda7FE577Du;ba90058B2a,14,280;ba80577FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.819,"Pda7FE5F35u;ba9AB3E88a,14,280;ba805A3BEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.826,"Pda7FE66EDu;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.833,"Pda7FE6EA5u;ba9AB3E88a,14,280;ba8058DDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:55.840,"Pda7FE765Du;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.846,"Pda21C7FD0n;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.850,"Pda23AA630n;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.928,"Pda258CCA0n;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.928,"Pda276F300n;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:55.928,"Pda2951968n;ba9AB3E88a,14,280;ba8058DDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:55.949,"Pda2B33FD8n;baA00B164a,14,280;ba805B99Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.956,"Pda2D16638n;ba9AB3E88a,14,280;ba805A3BEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:55.974,"Pda2EF8CA0n;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:55.990,"Pda30DB308n;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:55.990,"Pda32BD970n;ba9AB3E88a,14,280;ba8058DDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:56.006,"Pda349FFD8n;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:56.006,"Pda3682640n;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.021,"Pda3864CA8n;baA56245Ca,14,280;ba805B99Ef,14,280;ba805207Ef,14,280"
2026-01-06T17:02:56.021,"Pda3A47308n;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:56.021,"Pda3C29978n;baA56245Ca,14,280;ba805B99Ef,14,280;ba805207Ef,14,280"
2026-01-06T17:02:56.100,"Pda3E0BFD8n;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:56.100,"Pda3FEE640n;baB010A34a,14,280;ba805CF7Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.116,"Pda41D0CACn;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:56.116,"Pda43B3314n;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:56.116,"Pda459597Cn;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.131,"Pda4777FE0n;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:02:56.131,"Pda495A648n;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.209,"Pda4B3CCB0n;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.209,"Pda4D1F314n;baA56245Ca,14,280;ba805B99Ef,14,280;ba805207Ef,14,280"
2026-01-06T17:02:56.224,"Pda4F01980n;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.224,"Pda50E3FE8n;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.240,"Pda52C6650n;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.240,"Pda54A8CB4n;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.334,"Pda568B31Cn;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.334,"Pda586D984n;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.350,"Pda5A4FFECn;baB010A34a,14,280;ba805CF7Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.350,"Pda5C32654n;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.350,"Pda5E14CBCn;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.372,"Pda5FF7320n;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.378,"Pda61D998An;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.443,"Pda63BBFF0n;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.443,"Pda659E658n;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:02:56.462,"Pda6780CC0n;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.469,"Pda6963328n;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.476,"Pda6B4598En;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.483,"Pda6D27FF6n;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.490,"Pda6F0A65En;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.553,"Pda70ECCC5n;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.553,"Pda72CF32Cn;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.569,"Pda74B1994n;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.569,"Pda7693FFBn;baBABEFECa,14,280;ba805E55Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.584,"Pda7876663n;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.584,"Pda7A58CCAn;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.662,"Pda7C3B332n;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:02:56.677,"Pda7E1D999n;baB010A34a,14,280;ba805A3BEf,14,280;ba804DEDEf,14,280"
2026-01-06T17:02:56.677,"Pda8000000 ;baB567D10a,14,280;ba805B99Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:02:56.693,*
