timestamp,line
2026-01-06T17:00:25.442,e
2026-01-06T17:00:25.442,M0002
2026-01-06T17:00:25.442,"Pda7F0BE7Du;baB010A18a,14,280;ba804041Ef,14,280;ba8033F3Ff,14,280"
2026-01-06T17:00:32.440,"Pda7FD5110u;ba9AB3E88a,14,280;ba8058DDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:00:32.515,"Pda7FD58C8u;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:00:32.536,"Pda7FD6080u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.552,"Pda7FD6838u;ba955CBAAa,14,280;ba80577FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:00:32.552,"Pda7FD6FF0u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.552,"Pda7FD77A8u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.567,"Pda7FD7F60u;ba9AB3E88a,14,280;ba805A3BEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.567,"Pda7FD8718u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.583,"Pda7FD8ED0u;ba9AB3E88a,14,280;ba805A3BEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.583,"Pda7FD9688u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.599,"Pda7FD9E3Fu;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.606,"Pda7FDA5F7u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.612,"Pda7FDADAFu;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:00:32.615,"Pda7FDB567u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.615,"Pda7FDBD1Fu;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:00:32.677,"Pda7FDC4D7u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.693,"Pda7FDCC8Fu;ba90058B2a,14,280;ba80577FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.693,"Pda7FDD447u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.710,"Pda7FDDBFFu;ba8AAE5D5a,14,280;ba805621Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.717,"Pda7FDE3B7u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.723,"Pda7FDEB6Fu;ba90058B2a,14,280;ba80577FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.724,"Pda7FDF327u;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.819,"Pda7FDFADEu;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:00:32.826,"Pda7FE0296u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:00:32.833,"Pda7FE0A4Eu;ba90058B2a,14,280;ba80577FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:00:32.833,"Pda7FE1206u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:00:32.833,"Pda7FE19BEu;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:00:32.848,"Pda7FE2176u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:00:32.942,"Pda7FE292Eu;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:00:32.942,"Pda7FE30E6u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:00:32.942,"Pda7FE389Eu;ba85572DDa,14,280;ba80577FEf,14,280;ba805621Ef,14,280"
2026-01-06T17:00:32.958,"Pda7FE4056u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:00:32.958,"Pda7FE480Eu;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:00:32.974,"Pda7FE4FC5u;ba85572DDa,14,280;ba80577FEf,14,280;ba805621Ef,14,280"
2026-01-06T17:00:32.974,"Pda7FE577Du;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:00:33.078,"Pda7FE5F35u;ba85572DDa,14,280;ba80577FEf,14,280;ba805621Ef,14,280"
2026-01-06T17:00:33.084,"Pda7FE66EDu;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:00:33.092,"Pda7FE6EA5u;ba85572DDa,14,280;ba80577FEf,14,280;ba805621Ef,14,280"
2026-01-06T17:00:33.099,"Pda7FE765Du;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:00:33.105,"Pda21C7FD0n;ba85572DDa,14,280;ba80577FEf,14,280;ba805621Ef,14,280"
2026-01-06T17:00:33.113,"Pda23AA630n;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:00:33.120,"Pda258CCA0n;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.128,"Pda276F300n;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:00:33.134,"Pda2951968n;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.141,"Pda2B33FD8n;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.148,"Pda2D16638n;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:00:33.154,"Pda2EF8CA0n;ba8000000 ,14,280;ba80577FEf,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.225,"Pda30DB308n;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.232,"Pda32BD970n;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.239,"Pda349FFD8n;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.246,"Pda3682640n;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.276,"Pda3864CA8n;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.283,"Pda3A47308n;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.289,"Pda3C29978n;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.361,"Pda3E0BFD8n;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.369,"Pda3FEE640n;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.375,"Pda41D0CACn;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.382,"Pda43B3314n;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.389,"Pda459597Cn;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.396,"Pda4777FE0n;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.479,"Pda495A648n;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.486,"Pda4B3CCB0n;ba6AA3456a,14,280;ba805207Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.493,"Pda4D1F314n;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:00:33.500,"Pda4F01980n;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.507,"Pda50E3FE8n;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.514,"Pda52C6650n;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.614,"Pda54A8CB4n;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.630,"Pda568B31Cn;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.630,"Pda586D984n;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.646,"Pda5A4FFECn;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.646,"Pda5C32654n;ba654C178a,14,280;ba805365Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:00:33.661,"Pda5E14CBCn;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.661,"Pda5FF7320n;ba654C178a,14,280;ba805365Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:00:33.679,"Pda61D998An;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.685,"Pda63BBFF0n;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.692,"Pda659E658n;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.699,"Pda6780CC0n;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.706,"Pda6963328n;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.708,"Pda6B4598En;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.771,"Pda6D27FF6n;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.771,"Pda6F0A65En;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.786,"Pda70ECCC5n;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.786,"Pda72CF32Cn;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.806,"Pda74B1994n;ba6AA3456a,14,280;ba805207Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:00:33.812,"Pda7693FFBn;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.895,"Pda7876663n;ba654C178a,14,280;ba805207Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.895,"Pda7A58CCAn;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.912,"Pda7C3B332n;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:00:33.918,"Pda7E1D999n;ba6AA3456a,14,280;ba8054C3Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:00:33.925,"Pda8000000 ;ba654C178a,14,280;ba805365Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:00:33.927,*
